"ENSEMBL"	"gene_name"	"transcript_type"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"change"
"ENSG00000167772"	"ANGPTL4"	"protein_coding"	129.309047925432	-1.68443625414444	0.248344630103343	-6.78265623639012	1.17986154294814e-11	5.15543770620868e-09	"DOWN"
"ENSG00000248323"	"LUCAT1"	"lncRNA"	528.621161959598	1.53957234038689	0.227035442315459	6.78119823356788	1.19183207197474e-11	5.15543770620868e-09	"UP"
"ENSG00000108774"	"RAB5C"	"protein_coding"	394.946831583488	1.18746075005083	0.175721967027151	6.75761130005652	1.40285271317059e-11	5.91653131779696e-09	"UP"
"ENSG00000124920"	"MYRF"	"protein_coding"	435.442921137005	-1.06615621054558	0.158181039382141	-6.7401011822277	1.58276371367245e-11	6.51249362186688e-09	"DOWN"
"ENSG00000134215"	"VAV3"	"protein_coding"	273.38810750453	1.73057247465338	0.257767159813132	6.71370424342632	1.89744711163287e-11	7.62141256505868e-09	"UP"
"ENSG00000125844"	"RRBP1"	"retained_intron"	2329.19396060347	0.877512452591958	0.131227368944827	6.68696217601451	2.2785073796541e-11	8.93916732436389e-09	"UP"
"ENSG00000179820"	"MYADM"	"processed_transcript"	697.906314591759	-0.932639992325892	0.142308633102936	-6.55364310646765	5.61500717675941e-11	2.15284479708935e-08	"DOWN"
"ENSG00000113657"	"DPYSL3"	"protein_coding"	334.928905239983	-1.15410658905798	0.17624675689937	-6.54824298251872	5.82179435073118e-11	2.18252601548522e-08	"DOWN"
"ENSG00000139211"	"AMIGO2"	"protein_coding"	529.077320749516	-1.10358020742589	0.169196376556271	-6.52248133138276	6.91536726473697e-11	2.5361357773068e-08	"DOWN"
"ENSG00000110092"	"CCND1"	"protein_coding"	4588.30451902152	-0.867870616576162	0.133801602056359	-6.48624981493575	8.79992123879638e-11	3.15861002762755e-08	"DOWN"
"ENSG00000168140"	"VASN"	"protein_coding"	357.378246768822	-1.19985148089073	0.185530143811109	-6.46715113912875	9.98677523533113e-11	3.50993537958409e-08	"DOWN"
"ENSG00000165389"	"SPTSSA"	"protein_coding"	743.193813692212	1.22040713800227	0.189751454549419	6.43160886908736	1.26260298408544e-10	4.34696170235131e-08	"UP"
"ENSG00000128165"	"ADM2"	"protein_coding"	61.7577771689796	-2.01247045699171	0.313831271061315	-6.41258740783204	1.4307034512138e-10	4.73929926554116e-08	"DOWN"
"ENSG00000196693"	"ZNF33B"	"protein_coding"	518.873988903015	1.04214451419751	0.162520958335653	6.4123699790471	1.43274607316301e-10	4.73929926554116e-08	"UP"
"ENSG00000181634"	"TNFSF15"	"protein_coding"	91.8001129662839	-1.86490256498835	0.29170731324186	-6.39306071645219	1.62597658065056e-10	5.21638728325821e-08	"DOWN"
"ENSG00000169583"	"CLIC3"	"protein_coding"	281.277701825054	-1.37645365424684	0.215344833084299	-6.39185827926513	1.63881758158082e-10	5.21638728325821e-08	"DOWN"
"ENSG00000095303"	"PTGS1"	"protein_coding"	202.136388072383	-1.20974901709475	0.190901109202322	-6.33704551089134	2.34212826772314e-10	7.31698219934989e-08	"DOWN"
"ENSG00000117525"	"F3"	"protein_coding"	1098.71967835047	-1.10727007299418	0.176985138728845	-6.25628841464821	3.94247357973807e-10	1.20926416891239e-07	"DOWN"
"ENSG00000196611"	"MMP1"	"protein_coding"	69.4358417177757	-1.84106465929993	0.296645469658792	-6.20627937253707	5.42536965394335e-10	1.63439260825043e-07	"DOWN"
"ENSG00000126790"	"L3HYPDH"	"processed_transcript"	187.420952972022	1.39574378335645	0.225641820536798	6.18566088518521	6.18428252737895e-10	1.83033063573479e-07	"UP"
"ENSG00000166825"	"ANPEP"	"protein_coding"	482.395154030356	-1.34701430814563	0.219726769043216	-6.13040602203867	8.76550826748199e-10	2.54955387021416e-07	"DOWN"
"ENSG00000164111"	"ANXA5"	"protein_coding"	5259.37242195854	0.816632788421728	0.133451845913843	6.11930680186282	9.39833003445778e-10	2.68728521493733e-07	"UP"
"ENSG00000074370"	"ATP2A3"	"protein_coding"	501.944715778533	-0.930112240626494	0.152554267085493	-6.09692706992751	1.08126818806903e-09	3.04016572212077e-07	"DOWN"
"ENSG00000204044"	"SLC12A5-AS1"	"lncRNA"	115.52831354189	-1.51687827407753	0.249161206572517	-6.0879391898275	1.14373293467823e-09	3.16307780459372e-07	"DOWN"
"ENSG00000112984"	"KIF20A"	"protein_coding"	1216.51433788181	0.854865136291414	0.140783164027764	6.07221141956166	1.26160681719395e-09	3.43279145259065e-07	"UP"
"ENSG00000003137"	"CYP26B1"	"protein_coding"	801.379457797818	-0.854086252788462	0.14073422143867	-6.06878870012905	1.28878574300244e-09	3.45108182292875e-07	"DOWN"
"ENSG00000100982"	"PCIF1"	"protein_coding"	555.206380317396	-0.895068242263543	0.147738885719502	-6.05844722534951	1.37441824863531e-09	3.58399528402407e-07	"DOWN"
"ENSG00000166147"	"FBN1"	"protein_coding"	1786.99625821725	-1.31009740204795	0.216344709751956	-6.05560174570485	1.39893717589157e-09	3.58399528402407e-07	"DOWN"
"ENSG00000111786"	"SRSF9"	"protein_coding"	1392.68649091885	-0.998642899330116	0.164928192634086	-6.05501632789812	1.40403422487165e-09	3.58399528402407e-07	"DOWN"
"ENSG00000140297"	"GCNT3"	"processed_transcript"	236.550107863789	1.2536260315481	0.207114691744396	6.05281074456671	1.42340061665449e-09	3.58399528402407e-07	"UP"
"ENSG00000162627"	"SNX7"	"protein_coding"	608.131832380134	1.10865966211112	0.184050440667215	6.02367295667447	1.70502722324425e-09	4.22997194943095e-07	"UP"
"ENSG00000251141"	"MRPS30-DT"	"lncRNA"	72.7275102462406	2.19529459854091	0.364866372247199	6.01670848705562	1.77999204793504e-09	4.35195157227018e-07	"UP"
"ENSG00000118276"	"B4GALT6"	"retained_intron"	131.110612247333	-1.37556414176757	0.22927581894645	-5.99960409295867	1.97799197817201e-09	4.76696066739454e-07	"DOWN"
"ENSG00000276085"	"CCL3L3"	"retained_intron"	1205.36487748797	0.955031035872693	0.159302997257863	5.99506005732452	2.0341025410975e-09	4.83314223497393e-07	"UP"
"ENSG00000275457"	"AL117332.1"	"lncRNA"	92.6366889144161	-1.67384205927363	0.279802966538474	-5.98221698640736	2.20120762235084e-09	5.15755174848037e-07	"DOWN"
"ENSG00000127585"	"FBXL16"	"retained_intron"	478.264762003526	1.10924307985486	0.185681732449825	5.97389449796629	2.31655644829084e-09	5.3534667510502e-07	"UP"
"ENSG00000149260"	"CAPN5"	"nonsense_mediated_decay"	119.100339570799	-1.41082880804897	0.237166149882108	-5.9486938112807	2.70290711964384e-09	6.16189771735021e-07	"DOWN"
"ENSG00000005884"	"ITGA3"	"nonsense_mediated_decay"	13373.5031440073	-0.718151082425223	0.120930028263867	-5.93856706010381	2.87524040920477e-09	6.46737409377126e-07	"DOWN"
"ENSG00000185567"	"AHNAK2"	"retained_intron"	4694.78191858653	-1.36352666759592	0.231027270985725	-5.90201607705516	3.59086162354097e-09	7.9707678406758e-07	"DOWN"
"ENSG00000281376"	"ABALON"	"lncRNA"	1920.38155328116	-1.019773470221	0.173455048794917	-5.87918009481937	4.12303596337214e-09	9.03319697429714e-07	"DOWN"
"ENSG00000213390"	"ARHGAP19"	"nonsense_mediated_decay"	120.052022288104	1.46778461192755	0.250188000405006	5.86672665975784	4.44482517322674e-09	9.61335906055578e-07	"UP"
"ENSG00000138311"	"ZNF365"	"protein_coding"	63.6964044033634	-1.91857703938017	0.328186931484372	-5.84598853678467	5.03568724159041e-09	1.0664187883128e-06	"DOWN"
"ENSG00000172380"	"GNG12"	"protein_coding"	1355.9022451924	-0.934644585786876	0.159897266412892	-5.84528182847985	5.05711340041638e-09	1.0664187883128e-06	"DOWN"
"ENSG00000147027"	"TMEM47"	"protein_coding"	212.124084858208	-1.50221452338076	0.25742421056901	-5.83556037740299	5.36100784741576e-09	1.11654570846795e-06	"DOWN"
"ENSG00000104442"	"ARMC1"	"protein_coding"	439.638899542901	0.978348499721222	0.16800939598372	5.82317729310819	5.77392462359646e-09	1.18787937073259e-06	"UP"
"ENSG00000147689"	"FAM83A"	"processed_transcript"	781.334357856399	-0.818901865237297	0.14161298837811	-5.78267484230195	7.3522089155623e-09	1.49435860729561e-06	"DOWN"
"ENSG00000128567"	"PODXL"	"nonsense_mediated_decay"	6062.35263556644	-0.951554118538891	0.164792485072323	-5.77425674551409	7.72935040620202e-09	1.55231120657891e-06	"DOWN"
"ENSG00000079337"	"RAPGEF3"	"protein_coding"	103.097503986758	-1.47790438413575	0.256484604967648	-5.76215630689477	8.30460332350486e-09	1.64821950667679e-06	"DOWN"
"ENSG00000060138"	"YBX3"	"protein_coding"	1698.47027087948	0.808500398020967	0.141420085036825	5.71701252909331	1.08413126349036e-08	2.12666214128865e-06	"UP"
"ENSG00000114019"	"AMOTL2"	"protein_coding"	2446.96193678618	-1.02617843661375	0.179657837797987	-5.71184897464711	1.1175524604003e-08	2.16702413873023e-06	"DOWN"
"ENSG00000163347"	"CLDN1"	"protein_coding"	374.630473763752	-1.20308105012656	0.210728819157046	-5.70914341445609	1.13546184086424e-08	2.16761477215905e-06	"DOWN"
"ENSG00000126368"	"NR1D1"	"protein_coding"	557.050548545007	-0.869165736455417	0.152273253211645	-5.70793437536506	1.14355491832931e-08	2.16761477215905e-06	"DOWN"
"ENSG00000236671"	"PRKG1-AS1"	"lncRNA"	421.488869704143	-0.97823941591261	0.171876158625318	-5.69153641631664	1.25901296427737e-08	2.35994985637326e-06	"DOWN"
"ENSG00000146376"	"ARHGAP18"	"protein_coding"	393.958878529617	-0.886464797795202	0.156217886362197	-5.67454097887293	1.39061026737754e-08	2.57160522676007e-06	"DOWN"
"ENSG00000213626"	"LBH"	"protein_coding"	327.617415679372	-1.05571286800181	0.18609121705205	-5.67309346849253	1.4024166026196e-08	2.57160522676007e-06	"DOWN"
"ENSG00000170373"	"CST1"	"protein_coding"	69.0283809944934	-1.74638033159107	0.308586194937693	-5.65929506970876	1.51996027581907e-08	2.75717525301802e-06	"DOWN"
"ENSG00000087842"	"PIR"	"processed_transcript"	467.643981997831	0.92844870296049	0.164542515805326	5.64260670512026	1.67494663322865e-08	3.00599464920929e-06	"UP"
"ENSG00000160714"	"UBE2Q1"	"protein_coding"	1638.35757314749	0.850497069608258	0.15078075932827	5.64062068262046	1.69438260991509e-08	3.00886680308079e-06	"UP"
"ENSG00000139926"	"FRMD6"	"processed_transcript"	644.504981487779	-0.913886049191874	0.162323008329312	-5.63004627993237	1.8016127324616e-08	3.16595904131533e-06	"DOWN"
"ENSG00000092621"	"PHGDH"	"protein_coding"	1652.12749854702	-0.843635033074908	0.150036367607881	-5.62287028488813	1.87810427662773e-08	3.26635248935152e-06	"DOWN"
"ENSG00000269292"	"AC093503.1"	"lncRNA"	251.393678332209	-1.09326274893685	0.194831633802933	-5.61132054172813	2.00788443834481e-08	3.45642964029356e-06	"DOWN"
"ENSG00000189143"	"CLDN4"	"processed_transcript"	660.163969392324	-1.00819534610807	0.180170861355678	-5.59577358137716	2.19640193778294e-08	3.74275764549476e-06	"DOWN"
"ENSG00000196352"	"CD55"	"protein_coding"	6713.55083825707	-0.691165199941003	0.123628791914872	-5.590649146009	2.26222275727988e-08	3.81636979153116e-06	"DOWN"
"ENSG00000196557"	"CACNA1H"	"protein_coding"	256.71552317004	-1.14522551200447	0.205037092476019	-5.58545528604011	2.33088755992805e-08	3.89327456791942e-06	"DOWN"
"ENSG00000232803"	"SLCO4A1-AS1"	"lncRNA"	316.347556428762	-1.53784367673002	0.275620830240975	-5.57956260194663	2.4112415360374e-08	3.98800438362264e-06	"DOWN"
"ENSG00000131389"	"SLC6A6"	"processed_transcript"	1870.43315441952	0.769875818681225	0.138303060013102	5.56658557379926	2.59779234462184e-08	4.25483076250199e-06	"UP"
"ENSG00000259884"	"NR4A1AS"	"lncRNA"	1196.15727016924	0.881567242524351	0.158460032665408	5.56334128988728	2.64657565173404e-08	4.29305108122628e-06	"UP"
"ENSG00000134954"	"ETS1"	"protein_coding"	1447.34859746741	-0.732820935229193	0.132383910093476	-5.5355740339725	3.10210662779891e-08	4.98405131533024e-06	"DOWN"
"ENSG00000177469"	"CAVIN1"	"protein_coding"	4924.05686121952	-0.750698180849444	0.135891904939968	-5.52423031512491	3.30933120879837e-08	5.26683183890835e-06	"DOWN"
"ENSG00000141753"	"IGFBP4"	"protein_coding"	4264.15274030471	-0.695305454531834	0.126337393909707	-5.50356021297043	3.72197329124519e-08	5.8204162646922e-06	"DOWN"
"ENSG00000184677"	"ZBTB40"	"protein_coding"	996.187138499462	0.865269344312505	0.157271302857121	5.50176242323489	3.76013415682062e-08	5.8204162646922e-06	"UP"
"ENSG00000138131"	"LOXL4"	"protein_coding"	251.98026411526	-1.15019416715346	0.20906017922672	-5.50173720986867	3.76067203824214e-08	5.8204162646922e-06	"DOWN"
"ENSG00000198624"	"CCDC69"	"protein_coding"	44.397156708667	-1.97418111057111	0.360022901700149	-5.48348758161875	4.17021563996884e-08	6.3955943496613e-06	"DOWN"
"ENSG00000274767"	"AC243829.1"	"lncRNA"	177.202254232842	1.27096779449813	0.233228274046709	5.44945847450548	5.05234175748849e-08	7.67864913953431e-06	"UP"
"ENSG00000203644"	"AC083799.1"	"lncRNA"	160.39733535709	1.27429692229564	0.234134314887397	5.44258932275046	5.25116142321164e-08	7.90956189371254e-06	"UP"
"ENSG00000100139"	"MICALL1"	"protein_coding"	590.199880879893	-0.79993422819054	0.147402807099261	-5.42685884979019	5.73544489709606e-08	8.56256242601863e-06	"DOWN"
"ENSG00000175832"	"ETV4"	"protein_coding"	1143.60115589776	-0.785818310147177	0.145038538083083	-5.41799662719322	6.02705528897475e-08	8.91898444956176e-06	"DOWN"
"ENSG00000128965"	"CHAC1"	"protein_coding"	70.1507141446295	-1.88901089089193	0.349107310334032	-5.41097489217423	6.26825611356074e-08	9.19525918571911e-06	"DOWN"
"ENSG00000143061"	"IGSF3"	"protein_coding"	1370.58865799664	-0.793203217854808	0.146756417507815	-5.40489629908395	6.48458988281321e-08	9.43060614853956e-06	"DOWN"
"ENSG00000147912"	"FBXO10"	"protein_coding"	98.6455834006668	1.54036379675845	0.285260641534904	5.39984692059235	6.66977852503333e-08	9.61702253994122e-06	"UP"
"ENSG00000166428"	"PLD4"	"protein_coding"	261.850241292016	-1.10674406724225	0.206255230984353	-5.36589574945722	8.05484581994348e-08	1.13895080518088e-05	"DOWN"
"ENSG00000165801"	"ARHGEF40"	"protein_coding"	1344.55264049507	-0.716590804872728	0.133555632200063	-5.36548547648887	8.07317765455522e-08	1.13895080518088e-05	"DOWN"
"ENSG00000091136"	"LAMB1"	"retained_intron"	2590.50019423897	-0.726072620224846	0.135338822645118	-5.36485101639117	8.1016062016423e-08	1.13895080518088e-05	"DOWN"
"ENSG00000140682"	"TGFB1I1"	"protein_coding"	453.407206901113	-0.872620086489114	0.162966271203744	-5.35460546555762	8.57432977049133e-08	1.19544581180321e-05	"DOWN"
"ENSG00000148204"	"CRB2"	"protein_coding"	46.6384073474988	-1.84302622088562	0.344559347301735	-5.34893694023532	8.84723590162763e-08	1.22338417754474e-05	"DOWN"
"ENSG00000135069"	"PSAT1"	"protein_coding"	751.680876460432	-0.863605269669764	0.16251005162835	-5.31416525326552	1.07147350772253e-07	1.46957382725846e-05	"DOWN"
"ENSG00000109819"	"PPARGC1A"	"processed_transcript"	220.860691011781	1.08411942890986	0.204297513542306	5.30657182318258	1.11706157730308e-07	1.51974425879863e-05	"UP"
"ENSG00000107984"	"DKK1"	"protein_coding"	1488.08211710898	-1.01422800053918	0.191950928673207	-5.28378793241415	1.2653972585883e-07	1.70204860515193e-05	"DOWN"
"ENSG00000137266"	"SLC22A23"	"protein_coding"	409.4009849697	0.840960752514635	0.159184099685031	5.28294442836063	1.27123962210518e-07	1.70204860515193e-05	"UP"
"ENSG00000102312"	"PORCN"	"protein_coding"	532.747449258715	-0.96638759311888	0.183155416653596	-5.27632548780483	1.31799905601942e-07	1.74818515399482e-05	"DOWN"
"ENSG00000278212"	"AC134878.2"	"transcribed_unprocessed_pseudogene"	107.846475231849	1.4096273716953	0.267237080664835	5.27481952799521	1.32886794659474e-07	1.74818515399482e-05	"UP"
"ENSG00000163814"	"CDCP1"	"protein_coding"	1937.12693300672	-0.748500072706134	0.141929923490206	-5.27372984004874	1.33678651372455e-07	1.74818515399482e-05	"DOWN"
"ENSG00000237286"	"CARD11-AS1"	"lncRNA"	80.5749437910378	-1.37960162326414	0.261952518138783	-5.26660951025187	1.38966363206543e-07	1.80335580561106e-05	"DOWN"
"ENSG00000122863"	"CHST3"	"protein_coding"	2267.9405368648	-0.704987584492279	0.133977957658044	-5.26196694453006	1.42522394418796e-07	1.83538381209549e-05	"DOWN"
"ENSG00000261150"	"EPPK1"	"protein_coding"	758.26149486951	-1.12713985921106	0.21431810440961	-5.25919106235114	1.44690493192839e-07	1.84918834860847e-05	"DOWN"
"ENSG00000124942"	"AHNAK"	"protein_coding"	8919.10545898284	-0.912028056166303	0.173639462349368	-5.25242386624806	1.50110520159677e-07	1.90403343992012e-05	"DOWN"
"ENSG00000182054"	"IDH2"	"protein_coding"	498.768168144574	-0.941866311135528	0.179471182847539	-5.24800860055424	1.53752121619493e-07	1.93567036695585e-05	"DOWN"
"ENSG00000153140"	"CETN3"	"protein_coding"	115.157862161714	1.33619266003194	0.254813128321855	5.24381404063371	1.57290732641892e-07	1.96555159975461e-05	"UP"
"ENSG00000172985"	"SH3RF3"	"protein_coding"	333.517015150926	-0.958419651137201	0.182988892457221	-5.23758375859486	1.62692472688831e-07	2.01810442225042e-05	"DOWN"
"ENSG00000172927"	"MYEOV"	"processed_transcript"	265.261774039537	-1.15881483085516	0.221352029163068	-5.23516696565483	1.64835787479898e-07	2.02976622977071e-05	"DOWN"
"ENSG00000272734"	"ADIRF-AS1"	"retained_intron"	235.19789990546	-1.13798832394312	0.21747045721661	-5.23284099600543	1.66924323444726e-07	2.04058937428443e-05	"DOWN"
"ENSG00000139793"	"MBNL2"	"protein_coding"	583.148990240314	-0.975323089607626	0.186480917355365	-5.23014956940079	1.69372949581624e-07	2.05562709312374e-05	"DOWN"
"ENSG00000168283"	"BMI1"	"protein_coding"	348.651948044718	0.882672656660288	0.168863929206948	5.22712376056669	1.72167264605654e-07	2.07461553849813e-05	"UP"
"ENSG00000188042"	"ARL4C"	"protein_coding"	267.864554505784	-0.919809283628871	0.176257880500443	-5.21854274553447	1.80336362129834e-07	2.15764143909951e-05	"DOWN"
"ENSG00000170759"	"KIF5B"	"protein_coding"	2311.01493010994	-0.757391979139704	0.145172840456112	-5.2171740716796	1.81673511949045e-07	2.15833249759183e-05	"DOWN"
"ENSG00000163235"	"TGFA"	"protein_coding"	397.207156826018	-0.899395267592073	0.172541398974236	-5.21263460792021	1.86177381603882e-07	2.19637232703321e-05	"DOWN"
"ENSG00000123358"	"NR4A1"	"protein_coding"	4284.82768724065	0.833247249095522	0.160252794637751	5.19958014447776	1.99739190160906e-07	2.34000009584339e-05	"UP"
"ENSG00000171680"	"PLEKHG5"	"retained_intron"	275.060973701972	-1.02558154185659	0.19741253891499	-5.19511854461398	2.04589429689918e-07	2.38029219232339e-05	"DOWN"
"ENSG00000140945"	"CDH13"	"protein_coding"	508.48032887557	-0.780265940942707	0.1503063683059	-5.19117020614008	2.08976478168308e-07	2.41468026486257e-05	"DOWN"
"ENSG00000224903"	"RNF32-AS1"	"lncRNA"	56.1001203333624	1.89144387490468	0.36478777255579	5.18505283675703	2.15953632890159e-07	2.47832502507278e-05	"UP"
"ENSG00000171346"	"KRT15"	"protein_coding"	99.7160660618171	-1.65767920789696	0.320288429245468	-5.17558255789039	2.2720093604757e-07	2.58978364265035e-05	"DOWN"
"ENSG00000172331"	"BPGM"	"protein_coding"	356.160765387239	-1.0037347309059	0.19399052429969	-5.17414309038755	2.28959314520505e-07	2.59231116507445e-05	"DOWN"
"ENSG00000115423"	"DNAH6"	"retained_intron"	32.0061148615257	2.94309648589714	0.570046626347369	5.16290483947835	2.43146764197374e-07	2.73459060800646e-05	"UP"
"ENSG00000137868"	"STRA6"	"protein_coding"	841.382254573368	-0.744217857050299	0.144377664642777	-5.15466058335036	2.54090737692895e-07	2.83134338956277e-05	"DOWN"
"ENSG00000119922"	"IFIT2"	"protein_coding"	5501.0181961487	0.871659566814684	0.169125779388636	5.15391308152786	2.55106221229129e-07	2.83134338956277e-05	"UP"
"ENSG00000171219"	"CDC42BPG"	"protein_coding"	148.995952549566	-1.08878657620916	0.212323381579658	-5.12796361902646	2.9289302330798e-07	3.22948059033047e-05	"DOWN"
"ENSG00000139318"	"DUSP6"	"protein_coding"	220.255901710742	-0.966011979800952	0.188568058917149	-5.12288234469967	3.00900118928002e-07	3.29622403007493e-05	"DOWN"
"ENSG00000247828"	"TMEM161B-AS1"	"lncRNA"	148.2094672753	1.708877831157	0.334262001100935	5.11239035705104	3.18107625510741e-07	3.46224234991368e-05	"UP"
