ENSEMBL	gene_name	transcript_type	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	change	type
ENSG00000155366	RHOC	protein_coding	1140.58385619531	-0.645421692363302	0.139714757530824	-4.6195670648529	3.84541573888237e-06	0.000303690363398591	DOWN	shHL_ChIP_DOWN
ENSG00000157870	PRXL2B	processed_transcript	463.382854705448	-0.797689181625076	0.17272640211808	-4.61822380274996	3.8703869668463e-06	0.000303690363398591	DOWN	shHL_ChIP_DOWN
ENSG00000171206	TRIM8	protein_coding	634.276386234514	-0.663895389356271	0.144687405413714	-4.58848085262123	4.46483250671305e-06	0.000345512497193803	DOWN	shHL_ChIP_DOWN
ENSG00000040933	INPP4A	protein_coding	434.311223891604	-0.86232457302278	0.19013774025098	-4.53526255168762	5.7531871524304e-06	0.000418345979575434	DOWN	shHL_ChIP_DOWN
ENSG00000134824	FADS2	protein_coding	571.882369433018	-0.78009013432804	0.172364245798263	-4.52582338474688	6.01608081532985e-06	0.000429336384191951	DOWN	shHL_ChIP_DOWN
ENSG00000132470	ITGB4	protein_coding	3462.91669089946	-0.651073897324222	0.144535578267933	-4.50459260706933	6.65003935920175e-06	0.000469398175689261	DOWN	shHL_ChIP_DOWN
ENSG00000049323	LTBP1	protein_coding	661.595055998508	-0.907462371616397	0.201896966493577	-4.49468056591759	6.96744595373289e-06	0.000485705839832537	DOWN	shHL_ChIP_DOWN
ENSG00000196814	MVB12B	protein_coding	247.410284977619	-0.786013544963887	0.175302109239881	-4.48376547419813	7.33372629968204e-06	0.000504979439492392	DOWN	shHL_ChIP_DOWN
ENSG00000165424	ZCCHC24	protein_coding	275.335593173552	-0.829940012595768	0.186240848071126	-4.45627273066762	8.33969235384304e-06	0.000565928234838983	DOWN	shHL_ChIP_DOWN
ENSG00000108395	TRIM37	protein_coding	621.093136008167	-0.647736319706702	0.145773413777802	-4.44344618761571	8.85293061309468e-06	0.000592654521598838	DOWN	shHL_ChIP_DOWN
ENSG00000146678	IGFBP1	protein_coding	122.294037880023	-1.1252234154738	0.253590464848071	-4.43716768352445	9.11502871157762e-06	0.000605395804583915	DOWN	shHL_ChIP_DOWN
ENSG00000247315	ZCCHC3	protein_coding	351.952934990921	0.741750702025262	0.16769325788241	4.42325893951798	9.72230997868951e-06	0.000634818382713596	UP	shHL_ChIP_DOWN
ENSG00000197702	PARVA	retained_intron	617.490717704846	-0.722752035610727	0.163549779918188	-4.41915627139496	9.90869814063587e-06	0.000638014265773004	DOWN	shHL_ChIP_DOWN
ENSG00000105974	CAV1	protein_coding	1551.35218411708	-0.650026534746422	0.147141263562764	-4.4177039058058	9.97549474706043e-06	0.000639872990049085	DOWN	shHL_ChIP_DOWN
ENSG00000182551	ADI1	protein_coding	1103.06825624354	-0.641009047343016	0.145193701630733	-4.41485436450458	1.0107801458683e-05	0.000645903828060537	DOWN	shHL_ChIP_DOWN
ENSG00000153885	KCTD15	protein_coding	437.027462671505	-0.997936637413442	0.226946203403179	-4.39723873961693	1.0963673125041e-05	0.000692723466739483	DOWN	shHL_ChIP_DOWN
ENSG00000167674	HDGFL2	protein_coding	898.011197030404	0.734409670765912	0.170307419265844	4.31225881956162	1.61595111818578e-05	0.000934753254065914	UP	shHL_ChIP_DOWN
ENSG00000106665	CLIP2	protein_coding	1022.59696202262	-0.638835330853783	0.149335587620996	-4.27785058491954	1.8870661137659e-05	0.0010576347288781	DOWN	shHL_ChIP_DOWN
ENSG00000167074	TEF	protein_coding	120.699101011724	-1.0156724988298	0.238801027624695	-4.25321661691529	2.10721557365589e-05	0.00115417943920698	DOWN	shHL_ChIP_DOWN
ENSG00000140750	ARHGAP17	retained_intron	671.311689967923	0.65791609710617	0.154911722639384	4.2470388031106	2.16614454993824e-05	0.00118261678179476	UP	shHL_ChIP_DOWN
ENSG00000177706	FAM20C	protein_coding	177.869615814722	-0.998026090362871	0.235348846650307	-4.2406245221409	2.22898736363973e-05	0.0012130005427291	DOWN	shHL_ChIP_DOWN
ENSG00000137819	PAQR5	protein_coding	1033.8983946307	-0.623738895216198	0.147544171805627	-4.22747227208611	2.36331287564003e-05	0.00126168000671036	DOWN	shHL_ChIP_DOWN
ENSG00000136811	ODF2	protein_coding	946.7924689464	0.646327379469334	0.153977004992797	4.19755780741138	2.69808799797244e-05	0.00139194937387753	UP	shHL_ChIP_DOWN
ENSG00000182287	AP1S2	protein_coding	546.476780407928	0.806482457244684	0.192260133842241	4.19474615526089	2.73177345230446e-05	0.00140503104086513	UP	shHL_ChIP_DOWN
ENSG00000001617	SEMA3F	protein_coding	499.843123722883	-0.734945488263431	0.175452537158473	-4.18885642901596	2.80363695658878e-05	0.00142892312560884	DOWN	shHL_ChIP_DOWN
ENSG00000120896	SORBS3	processed_transcript	870.276775105193	-0.663778252484631	0.15875713752158	-4.18109234549787	2.90112002460708e-05	0.0014653261920695	DOWN	shHL_ChIP_DOWN
ENSG00000143382	ADAMTSL4	protein_coding	554.041695937886	-0.892044332131073	0.213782604229425	-4.17267034119276	3.01050370228316e-05	0.00151603574500051	DOWN	shHL_ChIP_DOWN
ENSG00000065308	TRAM2	protein_coding	869.605119304259	-0.625356902606056	0.150777759145401	-4.14754076563109	3.36065644837713e-05	0.00166258868868394	DOWN	shHL_ChIP_DOWN
ENSG00000112096	SOD2	protein_coding	18076.1878932582	0.638586173439425	0.154810401349275	4.12495651373372	3.70804811274879e-05	0.00179262038906007	UP	shHL_ChIP_DOWN
ENSG00000106771	TMEM245	protein_coding	866.365811462296	-0.728024560543625	0.179010538636726	-4.06693687471125	4.76351397343259e-05	0.00219597527468949	DOWN	shHL_ChIP_DOWN
ENSG00000196155	PLEKHG4	nonsense_mediated_decay	684.75276165992	-0.632609518980651	0.155690643827741	-4.06324685560798	4.83948018215021e-05	0.00221853344219767	DOWN	shHL_ChIP_DOWN
ENSG00000196950	SLC39A10	protein_coding	495.25564272976	-0.711640512732553	0.175385991285679	-4.0575675828829	4.95864704449662e-05	0.00224871977528651	DOWN	shHL_ChIP_DOWN
ENSG00000165312	OTUD1	protein_coding	2136.37709033384	0.777062902343752	0.193260230447194	4.02081121680166	5.79980710730375e-05	0.00254137002338219	UP	shHL_ChIP_DOWN
ENSG00000105810	CDK6	protein_coding	2209.9741852209	-0.693682151127302	0.173878736400406	-3.98945935246447	6.62240659715825e-05	0.0028070351581422	DOWN	shHL_ChIP_DOWN
ENSG00000119899	SLC17A5	protein_coding	419.085081278886	0.648030136709662	0.162711191124579	3.98270169513726	6.81362567046761e-05	0.0028522547161486	UP	shHL_ChIP_DOWN
ENSG00000174684	B4GAT1	protein_coding	551.510094897437	-0.666571868416648	0.167636722085779	-3.97628789278977	6.99993762051072e-05	0.0029211633298682	DOWN	shHL_ChIP_DOWN
ENSG00000211584	SLC48A1	protein_coding	374.175690068972	-0.702683621962804	0.176816131260026	-3.97409227854577	7.06481706334454e-05	0.0029211633298682	DOWN	shHL_ChIP_DOWN
ENSG00000164985	PSIP1	protein_coding	409.268658373736	-0.73692326212774	0.185542059079624	-3.97173161591084	7.13520805053157e-05	0.00293587706859677	DOWN	shHL_ChIP_DOWN
ENSG00000160014	CALM3	protein_coding	1541.68084862228	-0.615472547142844	0.15523006177561	-3.96490563813942	7.34249871291398e-05	0.00300650372055483	DOWN	shHL_ChIP_DOWN
ENSG00000150667	FSIP1	nonsense_mediated_decay	307.699404050589	-0.781489977294733	0.201380515490014	-3.88066330743644	0.000104171969740585	0.00389663221623874	DOWN	shHL_ChIP_DOWN
ENSG00000099250	NRP1	protein_coding	1508.74715887725	-0.672160205859128	0.173345878730974	-3.87756669371005	0.00010550641025435	0.00393781668360816	DOWN	shHL_ChIP_DOWN
ENSG00000164045	CDC25A	protein_coding	656.440263380468	0.601291427511917	0.155410442398334	3.86905421690224	0.000109258347136389	0.00405988615901076	UP	shHL_ChIP_DOWN
ENSG00000051382	PIK3CB	protein_coding	496.808909297804	-0.626455220969782	0.162228870877876	-3.86155200106995	0.000112669024723955	0.0041500577447448	DOWN	shHL_ChIP_DOWN
ENSG00000112531	QKI	nonsense_mediated_decay	742.086049208192	0.619474430941427	0.161059490664113	3.84624605719964	0.000119941316781956	0.00432845466754454	UP	shHL_ChIP_DOWN
ENSG00000181409	AATK	protein_coding	634.697024487306	-0.59924065967598	0.156216598762188	-3.83596022717289	0.000125074649520466	0.0044989538111093	DOWN	shHL_ChIP_DOWN
ENSG00000120594	PLXDC2	protein_coding	319.543853580933	-0.810323820154921	0.211733365131312	-3.82709555318491	0.000129664189959228	0.00463439594197494	DOWN	shHL_ChIP_DOWN
ENSG00000148835	TAF5	protein_coding	243.36486907238	0.752780498230129	0.196939814527808	3.8223885811766	0.000132165201791555	0.00470209415444267	UP	shHL_ChIP_DOWN
ENSG00000185900	POMK	protein_coding	266.792838411342	-0.899042082229206	0.235247727366312	-3.82168232736751	0.000132544362966402	0.00470209415444267	DOWN	shHL_ChIP_DOWN
ENSG00000174804	FZD4	protein_coding	1326.14974132993	0.880308516178853	0.230360250134647	3.82144278652375	0.000132673196058963	0.00470209415444267	UP	shHL_ChIP_DOWN
ENSG00000157510	AFAP1L1	protein_coding	399.881158383414	-0.747429466685596	0.19939362369113	-3.74851237892842	0.000177886559120711	0.0058612231491531	DOWN	shHL_ChIP_DOWN
ENSG00000132688	NES	protein_coding	982.215811409792	-0.66539046955657	0.177823209895887	-3.74186513642481	0.000182659537943236	0.00597244310877511	DOWN	shHL_ChIP_DOWN
ENSG00000170145	SIK2	protein_coding	689.818576479663	0.76083113739695	0.20528397462109	3.70623736607438	0.000210361159014665	0.00668322552274464	UP	shHL_ChIP_DOWN
ENSG00000214530	STARD10	protein_coding	310.396760494386	-0.719507610754245	0.194986339516276	-3.6900411205175	0.000224217805376016	0.00703357384197118	DOWN	shHL_ChIP_DOWN
ENSG00000135835	KIAA1614	protein_coding	97.6373235173981	0.956014824915154	0.259260448016893	3.68746884543246	0.00022649581364317	0.0070758969928894	UP	shHL_ChIP_DOWN
ENSG00000146648	EGFR	protein_coding	4223.13793848569	-0.660731823395672	0.180027323889434	-3.67017522185392	0.000242384259690139	0.00744812834421247	DOWN	shHL_ChIP_DOWN
ENSG00000166900	STX3	protein_coding	540.211291071694	0.613103899084279	0.169358027626476	3.62016438002275	0.000294415915041365	0.00862358972581318	UP	shHL_ChIP_DOWN
ENSG00000124191	TOX2	protein_coding	175.851300481803	-0.740912793461849	0.206511166023787	-3.58776141613818	0.000333529268480977	0.00950445736363865	DOWN	shHL_ChIP_DOWN
ENSG00000159840	ZYX	protein_coding	1282.0010300338	-0.642304936666259	0.182040115940768	-3.52837028995989	0.000418126809453844	0.0113954754046629	DOWN	shHL_ChIP_DOWN
ENSG00000067208	EVI5	protein_coding	384.250842277043	-0.60421389643919	0.171645185058483	-3.52013309451891	0.000431330298874557	0.0116611252275862	DOWN	shHL_ChIP_DOWN
ENSG00000184254	ALDH1A3	protein_coding	209.540018781011	-0.766573799169427	0.219310793813054	-3.49537651951082	0.000473393437792809	0.0124201357629311	DOWN	shHL_ChIP_DOWN
ENSG00000237940	LINC01238	lncRNA	16.4650677302446	2.35724688170328	0.677901309856621	3.4772714662579	0.000506544669116559	0.0131670393959882	UP	shHL_ChIP_DOWN
ENSG00000103319	EEF2K	protein_coding	419.764211774651	0.59709577600203	0.172854635840361	3.45432318375003	0.000551675836628981	0.0141011687332286	UP	shHL_ChIP_DOWN
ENSG00000172086	KRCC1	protein_coding	222.313340349104	0.650748240679936	0.19106013892922	3.40598643090598	0.000659254557033896	0.0159793453694854	UP	shHL_ChIP_DOWN
ENSG00000085117	CD82	protein_coding	662.258820181872	-0.627804934200589	0.185501847796933	-3.38435946410539	0.00071344531627606	0.0170237941804486	DOWN	shHL_ChIP_DOWN
ENSG00000100422	CERK	protein_coding	383.87411614329	-0.586656070118888	0.175679659694898	-3.33935112999268	0.000839743468360074	0.0193739053889317	DOWN	shHL_ChIP_DOWN
ENSG00000174738	NR1D2	protein_coding	414.475077121463	-0.732699670842308	0.220454169101042	-3.32359180971754	0.000888661657943633	0.0201231170060525	DOWN	shHL_ChIP_DOWN
ENSG00000169857	AVEN	processed_transcript	159.276757067185	-0.808747866649148	0.244676743320755	-3.30537285919705	0.000948501263673613	0.0209395228381424	DOWN	shHL_ChIP_DOWN
ENSG00000213859	KCTD11	protein_coding	238.812535209102	-0.633265765451309	0.192215363994334	-3.29456372420872	0.000985745913923199	0.0214697541856547	DOWN	shHL_ChIP_DOWN
ENSG00000138030	KHK	protein_coding	287.852715019424	-0.719511472494092	0.219829686434935	-3.27304052588481	0.0010639722132861	0.0227205205546032	DOWN	shHL_ChIP_DOWN
ENSG00000026297	RNASET2	protein_coding	134.13336966367	-0.990037454489741	0.305400198775824	-3.24177082548812	0.00118789505789629	0.0244387678374517	DOWN	shHL_ChIP_DOWN
ENSG00000112759	SLC29A1	protein_coding	1228.07524167321	-0.769281804228781	0.241184493206045	-3.18959894146918	0.00142470360368426	0.0281108184726942	DOWN	shHL_ChIP_DOWN
ENSG00000160094	ZNF362	protein_coding	384.148221886498	-0.617980944269921	0.194953987792723	-3.16988101278013	0.00152501373082173	0.0296052723118096	DOWN	shHL_ChIP_DOWN
ENSG00000232453	LINC02777	lncRNA	56.2354326821101	-1.0552325943115	0.337846143896561	-3.12341168716901	0.00178767504220397	0.032851936777757	DOWN	shHL_ChIP_DOWN
ENSG00000143845	ETNK2	protein_coding	139.05603261207	-0.712605876745653	0.228884350120319	-3.11338838313346	0.00184952453158255	0.0334062942695906	DOWN	shHL_ChIP_DOWN
ENSG00000186350	RXRA	retained_intron	997.250846032377	-0.607719685905398	0.195628306091549	-3.10650180460593	0.00189315153028312	0.0339399216959366	DOWN	shHL_ChIP_DOWN
ENSG00000206538	VGLL3	nonsense_mediated_decay	738.964059060402	0.585187433218448	0.189390719533534	3.08984217737677	0.0020026287817918	0.03530234853587	UP	shHL_ChIP_DOWN
ENSG00000166173	LARP6	protein_coding	642.206770873733	-0.607719729007632	0.197079140846358	-3.08363293242387	0.00204489730016303	0.0359722809736707	DOWN	shHL_ChIP_DOWN
ENSG00000047597	XK	protein_coding	285.785864850391	-0.714000278297291	0.231577099146307	-3.08320762687418	0.00204782224684478	0.0359862096919495	DOWN	shHL_ChIP_DOWN
ENSG00000164181	ELOVL7	protein_coding	244.139830973108	-0.919717601926809	0.29841637075347	-3.08199446164639	0.00205618663077789	0.0360206318392762	DOWN	shHL_ChIP_DOWN
ENSG00000262454	MIR193BHG	lncRNA	171.189694779564	0.753297090413255	0.245417910675669	3.06944626958695	0.00214455977646897	0.0372382044235801	UP	shHL_ChIP_DOWN
ENSG00000175155	YPEL2	protein_coding	194.973527942006	-0.685161487096482	0.224903130510241	-3.04647376647024	0.00231542683101389	0.0390612506392044	DOWN	shHL_ChIP_DOWN
ENSG00000253669	GASAL1	lncRNA	175.678929821375	-0.70613066887083	0.232260717497032	-3.04025009687595	0.00236381769506829	0.0396792084734348	DOWN	shHL_ChIP_DOWN
ENSG00000213047	DENND1B	protein_coding	295.442101571014	-0.591035032981019	0.196187700871491	-3.01259982330985	0.00259020231783887	0.0424652216734127	DOWN	shHL_ChIP_DOWN
ENSG00000139132	FGD4	protein_coding	190.276903746069	-0.618074173098028	0.209255571562542	-2.95368084339537	0.00314008566892286	0.0485102978340006	DOWN	shHL_ChIP_DOWN
ENSG00000150977	RILPL2	protein_coding	215.168233647852	0.617017778255841	0.209499520870803	2.94519899468578	0.00322747013395895	0.0494243846534162	UP	shHL_ChIP_DOWN
ENSG00000197363	ZNF517	protein_coding	158.778429661262	-0.655210944452664	0.222501461639738	-2.94474894512624	0.00323216810432957	0.0494348829737442	DOWN	shHL_ChIP_DOWN
ENSG00000140416	TPM1	protein_coding	3735.55980824326	-0.639326917156809	0.218369731295383	-2.92772681160655	0.00341449915010067	0.0512478653578276	DOWN	shHL_ChIP_DOWN
ENSG00000148803	FUOM	protein_coding	91.6537820651729	-0.789063345879732	0.269576109810795	-2.92705220219086	0.00342191439504235	0.0513135074172128	DOWN	shHL_ChIP_DOWN
ENSG00000270885	RASL10B	protein_coding	141.2160449745	-0.654231026587841	0.224593202390628	-2.91296005232588	0.00358020398546399	0.0529304714521699	DOWN	shHL_ChIP_DOWN
ENSG00000144228	SPOPL	protein_coding	167.819141519002	-0.720783377512293	0.247461505763153	-2.91270909101377	0.00358308229984457	0.0529304714521699	DOWN	shHL_ChIP_DOWN
ENSG00000158552	ZFAND2B	protein_coding	202.621858276954	0.636454548346641	0.21873070164197	2.90976320913753	0.00361702680159524	0.0531526499502716	UP	shHL_ChIP_DOWN
ENSG00000287356	AL590822.3	lncRNA	15.4599845100678	-1.71671669532032	0.590535511879515	-2.90705073748482	0.00364854014070277	0.0534295765396317	DOWN	shHL_ChIP_DOWN
ENSG00000153558	FBXL2	processed_transcript	77.8365754094315	0.829004423676013	0.288150735641484	2.87698180547926	0.00401498744537739	0.0572067890232403	UP	shHL_ChIP_DOWN
ENSG00000250479	CHCHD10	protein_coding	176.25152604197	0.70592909659992	0.25443274318335	2.77452142270546	0.00552829929501766	0.0708590651911959	UP	shHL_ChIP_DOWN
ENSG00000060762	MPC1	protein_coding	268.646380872027	0.588056834199104	0.213221581454808	2.75796113220247	0.00581631131775709	0.0728983446735231	UP	shHL_ChIP_DOWN
ENSG00000081320	STK17B	protein_coding	284.83521304862	-0.598567637702622	0.219339228481624	-2.72895843505153	0.00635347114961041	0.0779454875553964	DOWN	shHL_ChIP_DOWN
ENSG00000166548	TK2	protein_coding	157.51348922216	-0.59674362128249	0.218717921503265	-2.72837094089514	0.00636479905913182	0.077976877362058	DOWN	shHL_ChIP_DOWN
ENSG00000166289	PLEKHF1	protein_coding	98.4258743172135	-0.698166715791875	0.256786083849536	-2.71886507759886	0.00655063223322595	0.0795602345388925	DOWN	shHL_ChIP_DOWN
ENSG00000204175	GPRIN2	protein_coding	27.2699756739844	-1.31604478970434	0.486754285230974	-2.70371485087153	0.00685691033765475	0.0817315988096804	DOWN	shHL_ChIP_DOWN
ENSG00000176720	BOK	processed_transcript	196.072456172783	-0.609725378998757	0.226323470480499	-2.69404396152229	0.00705908533881498	0.0836283494844162	DOWN	shHL_ChIP_DOWN
ENSG00000129173	E2F8	protein_coding	134.420793324359	0.64691052151206	0.242222624953646	2.67072707033812	0.00756871600161472	0.0876720256436535	UP	shHL_ChIP_DOWN
ENSG00000248898	AC022126.1	lncRNA	141.602618085377	-0.662136888113554	0.249299125157339	-2.65599362892133	0.00790751083049514	0.0905109898348947	DOWN	shHL_ChIP_DOWN
ENSG00000144485	HES6	protein_coding	31.3198818835947	-1.14584455976224	0.431624968228788	-2.65472260435793	0.00793736499330993	0.0907819304658566	DOWN	shHL_ChIP_DOWN
ENSG00000258602	LINC01629	lncRNA	21.8433163260248	-1.29441535287867	0.491344299377044	-2.63443649294356	0.00842770678782692	0.0944687132961065	DOWN	shHL_ChIP_DOWN
ENSG00000198146	ZNF770	protein_coding	703.699218040198	-0.585934894666023	0.225084471358585	-2.60317778089882	0.00923640443974951	0.100486446225322	DOWN	shHL_ChIP_DOWN
ENSG00000162980	ARL5A	processed_transcript	173.317302413591	0.741755730401888	0.286870722921369	2.58567944071868	0.00971872702885014	0.104091677055218	UP	shHL_ChIP_DOWN
ENSG00000106617	PRKAG2	protein_coding	103.447291319887	-0.65471351388813	0.253985265975376	-2.57776179013315	0.00994425238004169	0.105143624506556	DOWN	shHL_ChIP_DOWN
ENSG00000116985	BMP8B	protein_coding	121.589670830941	-0.606903610122286	0.240641758067245	-2.5220211778568	0.0116682683200845	0.116337876217391	DOWN	shHL_ChIP_DOWN
ENSG00000107338	SHB	protein_coding	114.362713681703	-0.625757599074314	0.251789115511732	-2.48524483595144	0.0129462360819735	0.124722367830735	DOWN	shHL_ChIP_DOWN
ENSG00000161048	NAPEPLD	retained_intron	86.5048975948118	0.733588734495782	0.295252428953085	2.48461540891285	0.0129691462268258	0.124722367830735	UP	shHL_ChIP_DOWN
ENSG00000145743	FBXL17	protein_coding	110.946039589988	-0.859132809732765	0.347096882957821	-2.47519598105169	0.0133163081078549	0.127062283811941	DOWN	shHL_ChIP_DOWN
ENSG00000171450	CDK5R2	protein_coding	22.2401136379701	-1.15882197025784	0.473771545077329	-2.44595097003704	0.0144470645588707	0.134542658617071	DOWN	shHL_ChIP_DOWN
ENSG00000283538	AC005972.3	lncRNA	29.5660182509498	1.17281874811595	0.484770614071786	2.41932723245117	0.015549245167686	0.139455484305615	UP	shHL_ChIP_DOWN
ENSG00000116675	DNAJC6	processed_transcript	188.599884494145	-0.677866937023535	0.288925526511453	-2.34616492771768	0.0189677122335552	0.159514110358961	DOWN	shHL_ChIP_DOWN
ENSG00000204060	FOXO6	processed_transcript	60.2504775109841	-0.750821385372252	0.323842860991213	-2.31847440784753	0.020423552264642	0.166447017731648	DOWN	shHL_ChIP_DOWN
ENSG00000258667	HIF1A-AS3	lncRNA	29.0126442036946	1.08817711449967	0.477190120133872	2.28038483737759	0.0225848741027998	0.176801311421918	UP	shHL_ChIP_DOWN
ENSG00000104361	NIPAL2	protein_coding	85.5194894796462	0.60462360426166	0.268935552475301	2.24821002168238	0.0245628009466533	0.186403262244733	UP	shHL_ChIP_DOWN
ENSG00000165868	HSPA12A	protein_coding	226.666182607222	-0.626791387521499	0.28664415442929	-2.18665330458053	0.0287678428644282	0.203919704687308	DOWN	shHL_ChIP_DOWN
ENSG00000119138	KLF9	protein_coding	78.4499606126136	0.642904381322041	0.29564129169659	2.17460956699459	0.0296593867961941	0.206592650629397	UP	shHL_ChIP_DOWN
ENSG00000105464	GRIN2D	protein_coding	62.8143915419003	-0.655602366644541	0.323985347826409	-2.02355560534735	0.0430158967881927	0.260787459460348	DOWN	shHL_ChIP_DOWN
ENSG00000132563	REEP2	protein_coding	55.1283711552641	-0.652438739567343	0.331200080002444	-1.96992325473632	0.0488471668141455	0.279658044613797	DOWN	shHL_ChIP_DOWN
